TipLabel,distance_from_brown
Dicaeum_ignipectus,5410.033130194228
Dicaeum_maugei,5243.322546966084
Dicaeum_melanoxanthum,6184.60684731857
Dicaeum_monticolum,5713.99087150219
Dicaeum_nehrkorni,4962.711170713252
Dicaeum_nigrilore,3072.2179431531354
Dicaeum_nitidum,5034.297471748606
Dicaeum_pectorale,5478.591748909256
Dicaeum_proprium,3374.1616141235677
Dicaeum_pygmaeum,2808.111388567293
Dicaeum_quadricolor,3823.011024788848
Dicaeum_retrocinctum,5161.906074418022
Dicaeum_sanguinolentum,5679.264760557141
Dicaeum_trigonostigma,5495.979528180557
Dicaeum_tristrami,2735.7393173894548
Dicaeum_trochileum,5840.917235540974
Dicaeum_vincens,3944.681386502267
Dicaeum_vulneratum,4832.213798770555
Dichrozona_cincta,3430.5788225442298
Dicrurus_adsimilis,4311.088377585
Dicrurus_aeneus,4141.523920478894
Dicrurus_aldabranus,3240.2619079399924
Dicrurus_andamanensis,4327.022245945037
Dicrurus_annectans,3645.345686496227
Dicrurus_atripennis,4653.714828534583
Dicrurus_balicassius,4334.729337376812
Dicrurus_bracteatus,3554.8442445180385
Dicrurus_caerulescens,3199.520415911004
Dicrurus_densus,4074.8894754273897
Dicrurus_forficatus,4333.804261482353
Dicrurus_fuscipennis,3859.008729641291
Dicrurus_hottentottus,4649.041771413214
Dicrurus_leucophaeus,2060.654706425844
Dicrurus_ludwigii,4029.1343356293
Dicrurus_macrocercus,4308.466527261375
Dicrurus_megarhynchus,4659.212504640456
Dicrurus_modestus,4479.39512243275
Dicrurus_montanus,4112.335537458367
Dicrurus_paradiseus,4213.1476043672965
Dicrurus_remifer,3143.4680364393107
Dicrurus_sumatranus,4306.6797466381795
Dicrurus_waldenii,4531.073537475081
Diglossa_albilatera,3597.385841029429
Diglossa_baritula,5302.1353370685765
Diglossa_brunneiventris,6012.882428587511
Diglossa_caerulescens,3543.654426022962
Diglossa_carbonaria,3344.024334394657
Diglossa_cyanea,4683.5003669429
Diglossa_duidae,2995.2388110183433
Diglossa_glauca,4627.271788480085
Diglossa_gloriosa,5112.261890588559
Diglossa_gloriosissima,2918.8133872615163
Diglossa_humeralis,3177.783886119925
Diglossa_indigotica,5092.4883206506
Diglossa_lafresnayii,2799.721454624925
Diglossa_major,2942.091532359057
Diglossa_mystacalis,3471.4546720828953
Diglossa_plumbea,2800.9263619458648
Diglossa_sittoides,3520.5423591638923
Diglossa_venezuelensis,3666.2913877646342
Dinemellia_dinemelli,3967.115922222476
Dioptrornis_brunneus,2749.0658524299024
Dioptrornis_chocolatinus,3356.2165920797333
Dioptrornis_fischeri,2056.3392386935807
Diuca_diuca,3924.3993396993
Diuca_speculifera,3929.3880919103385
Dives_atroviolaceus,3979.7097344898743
Dives_dives,3286.3561415865397
Dives_warszewiczi,3237.4746596139926
Dolichonyx_oryzivorus,3657.281649252451
Doliornis_remseni,2648.5199598159693
Doliornis_sclateri,3588.209498774892
Dolospingus_fringilloides,3952.0384131851606
Donacobius_atricapilla,4017.9081898985555
Donacospiza_albifrons,3665.1024051011245
Dromaeocercus_brunneus,2886.965531162397
Drymocichla_incana,3506.544273240029
Drymodes_brunneopygia,1650.6521963419768
Drymodes_superciliaris,3909.0466390622028
Drymophila_caudata,2706.1077285052925
Drymophila_devillei,3585.6670437259772
Drymophila_ferruginea,4671.24884691499
Drymophila_genei,3733.5943584100387
Drymophila_malura,3014.0518436840985
Drymophila_ochropyga,4289.936306216031
Drymophila_rubricollis,4321.213656658661
Drymophila_squamata,4666.61353062829
Drymornis_bridgesii,3595.035709027476
Dryoscopus_angolensis,4691.305629951658
Dryoscopus_cubla,3813.7261623161658
Dryoscopus_gambensis,4048.049305687169
Dryoscopus_pringlii,3772.0547054794383
Dryoscopus_sabini,4238.206757692334
Dryoscopus_senegalensis,3961.9989007734202
Dubusia_taeniata,2684.252092739551
Dulus_dominicus,1713.4083742860655
Dumetella_carolinensis,2660.629920908326
Dumetia_hyperythra,4150.5132808421395
Dysithamnus_leucostictus,3805.87741029258
Dysithamnus_mentalis,4314.48397591863
Dysithamnus_occidentalis,4167.18748751087
Dysithamnus_plumbeus,2398.6036219767325
Dysithamnus_puncticeps,3415.2045475778236
Dysithamnus_stictothorax,4137.414386275244
Dysithamnus_striaticeps,3350.863368907624
Dysithamnus_xanthopterus,4148.480493609447
Elaenia_albiceps,3427.6475235886664
Elaenia_chiriquensis,3599.3611709978486
Elaenia_cristata,3436.498796128647
Elaenia_dayi,3097.7446899981437
Elaenia_fallax,3677.1909655534932
Elaenia_flavogaster,3705.0316573937594
Elaenia_frantzii,3010.1197932519567
Elaenia_gigas,3871.806847110079
Elaenia_martinica,3153.7706829431713
Elaenia_mesoleuca,3650.4045021613324
Elaenia_obscura,3490.950364317459
Elaenia_pallatangae,3596.122836699055
Elaenia_parvirostris,3822.224795613355
Elaenia_pelzelni,3321.012771241669
Elaenia_ridleyana,3116.9875821468318
Elaenia_ruficeps,4653.862229481073
Elaenia_spectabilis,2901.398922675636
Elaenia_strepera,3503.310998748327
Eleoscytalopus_indigoticus,3290.5533018604992
Eleoscytalopus_psychopompus,3369.662519670646
Elminia_albicauda,3764.9875624940323
Elminia_albiventris,3804.5647435061787
Elminia_albonotata,3663.910441747014
Elminia_longicauda,2807.0642944410074
Elminia_nigromitrata,3764.064812059726
Emberiza_affinis,6982.922010892479
Emberiza_aureola,6760.252627095878
Emberiza_bruniceps,7279.4730731958425
Emberiza_buchanani,3394.7679833741477
Emberiza_cabanisi,7146.082609708681
Emberiza_caesia,4044.724959519498
Emberiza_capensis,3657.937874871085
Emberiza_chrysophrys,3013.4983259661726
Emberiza_cia,3811.589804029899
Emberiza_cineracea,6083.1289706634225
Emberiza_cioides,3958.751906848169
Emberiza_cirlus,5027.098151680655
Emberiza_citrinella,6557.295406308357
Emberiza_elegans,5866.4845364093635
Emberiza_flaviventris,7276.86401725788
Emberiza_fucata,2986.3434985576746
Emberiza_godlewskii,2862.2818891127513
Emberiza_hortulana,4935.405490362988
Emberiza_impetuani,3616.705758779641
Emberiza_jankowskii,3743.6189186156644
Emberiza_koslowi,3774.4507730057308
Emberiza_leucocephalos,3275.850011886175
Emberiza_melanocephala,7042.603665760455
Emberiza_pallasi,4484.799991614884
Emberiza_poliopleura,6483.499611843591
Emberiza_pusilla,4133.142726966452
Emberiza_rustica,3959.014257187955
Emberiza_rutila,5793.938586274527
Emberiza_schoeniclus,4473.72928276838
Emberiza_socotrana,3934.7775866757706
Emberiza_spodocephala,3620.348165657997
Emberiza_stewarti,3793.7825851616317
Emberiza_striolata,1671.0430906221761
Emberiza_sulphurata,6658.28327282295
Emberiza_tahapisi,3467.481770419514
Emberiza_tristrami,3848.2740199343
Emberiza_variabilis,2894.351175842689
Emberiza_yessoensis,4308.825394232499
Emberizoides_duidae,3136.891367209996
Emberizoides_herbicola,3238.2192249103578
Emberizoides_ypiranganus,3860.5278763051933
Embernagra_longicauda,3473.2009801797262
Embernagra_platensis,3174.2790805397785
Emblema_pictum,6491.1542777606255
Eminia_lepida,4808.229861326638
Empidonax_affinis,3375.800860032311
Empidonax_albigularis,3689.2715249776056
Empidonax_alnorum,3662.0782034997546
Empidonax_atriceps,3122.391134881386
Empidonax_difficilis,2912.5390217308914
Empidonax_flavescens,3618.933893583506
Empidonax_flaviventris,2945.7416583631634
Empidonax_fulvifrons,4032.6889709202187
Empidonax_hammondii,3239.8291518004016
Empidonax_minimus,3849.0180114227387
Empidonax_oberholseri,3166.055249204477
Empidonax_occidentalis,3398.5016828477937
Empidonax_traillii,3640.0565089832444
Empidonax_virescens,3385.8360551825613
Empidonax_wrightii,3713.3752650671336
Empidonomus_aurantioatrocristatus,6638.368127151162
Empidonomus_varius,5012.5860532102015
Empidornis_semipartitus,4595.025133857685
Enicurus_immaculatus,4350.306855954056
Enicurus_leschenaulti,4606.389421442121
Enicurus_maculatus,4106.232046079006
Enicurus_ruficapillus,5234.0534306707195
Enicurus_schistaceus,4159.183123113446
Enicurus_scouleri,4453.648102020444
Enicurus_velatus,3845.5651273062686
Enodes_erythrophris,5148.839439718373
Entomodestes_coracinus,4296.490605914063
Entomodestes_leucotis,4579.004036728059
Entomyzon_cyanotis,3291.757803019442
Eophona_migratoria,3079.1868610276683
Eophona_personata,4130.590097804324
Eopsaltria_australis,6429.543403724197
Eopsaltria_flaviventris,2657.0835555498643
Eopsaltria_georgiana,3881.500061637129
Eopsaltria_griseogularis,3962.830818295172
Eopsaltria_pulverulenta,3847.7153387533467
Epimachus_albertisi,4850.7883957953045
Epimachus_bruijnii,4875.346282263303
Epimachus_fastuosus,5263.49012343959
Epimachus_meyeri,5179.1716957559975
Epinecrophylla_erythrura,3628.883464721683
Epinecrophylla_fjeldsaai,2869.71791169338
Epinecrophylla_fulviventris,3003.521198972493
Epinecrophylla_haematonota,3437.393412454657
Epinecrophylla_leucophthalma,4231.995651125286
Epinecrophylla_ornata,4076.3416623907456
Epinecrophylla_spodionota,4264.66597889508
Epthianura_albifrons,3964.437784700449
Epthianura_aurifrons,6464.034282679698
Epthianura_crocea,6282.6190061743155
Epthianura_tricolor,5650.4288518431385
Eremalauda_dunni,3472.936832946758
Eremalauda_starki,3803.6404073048516
Eremiornis_carteri,3915.4982449894464
Eremomela_atricollis,6226.040532346358
Eremomela_badiceps,4838.566969637392
Eremomela_canescens,5969.35183681093
Eremomela_flavicrissalis,3174.0312111081284
Eremomela_gregalis,2988.1570582590657
Eremomela_icteropygialis,2917.2858939344724
Eremomela_pusilla,4937.14485667801
Eremomela_scotops,6363.771784141071
Eremomela_turneri,4931.393335036781
Eremomela_usticollis,5086.917609470101
Eremophila_alpestris,3574.786183385424
Eremophila_bilopha,3907.329954313918
Eremopsaltria_mongolicus,2609.4267403947865
Eremopterix_australis,4809.173291157195
Eremopterix_griseus,4610.258293618314
Eremopterix_leucopareia,4768.179398831502
Eremopterix_leucotis,4678.990094177806
Eremopterix_nigriceps,4644.385258700163
Eremopterix_signatus,4722.6620361387695
Eremopterix_verticalis,4777.958502527747
Ergaticus_ruber,5155.418943220716
Ergaticus_versicolor,3574.6886377170763
Erithacus_akahige,5362.487559858308
Erithacus_komadori,5007.8854769434765
Erithacus_rubecula,5138.630078733724
Erpornis_zantholeuca,4240.884942261456
Erythrocercus_holochlorus,6561.433204612386
Erythrocercus_livingstonei,6327.585733045472
Erythrocercus_mccallii,3832.203450307263
Erythropygia_barbata,4377.2854131344375
Erythropygia_coryphaeus,3401.869526082963
Erythropygia_galactotes,3407.293211976381
Erythropygia_hartlaubi,3850.2777414139823
Erythropygia_leucophrys,3845.5267668464176
Erythropygia_leucosticta,3913.9194278488594
Erythropygia_paena,3727.6206418970637
Erythropygia_quadrivirgata,4404.545053169827
Erythropygia_signata,3618.363515775823
Erythrura_coloria,4438.649377205586
Erythrura_cyaneovirens,6559.940351211249
Erythrura_gouldiae,4957.905588567151
Erythrura_hyperythra,4828.318105746985
Erythrura_kleinschmidti,4536.169017387063
Erythrura_papuana,5803.242357975332
Erythrura_prasina,4795.237266456186
Erythrura_psittacea,6647.424270359028
Erythrura_trichroa,5932.671256206839
Erythrura_tricolor,6229.011510116548
Erythrura_viridifacies,4893.372801490528
Estrilda_astrild,3248.11147418284
Estrilda_atricapilla,3715.202402624012
Estrilda_caerulescens,3630.193001392179
Estrilda_erythronotos,5005.273143174386
Estrilda_kandti,4734.185322080947
Estrilda_melanotis,5253.618509465186
Estrilda_melpoda,2955.6985952240984
Estrilda_nonnula,4714.452059247054
Estrilda_paludicola,4685.651529952068
Estrilda_perreini,3219.9514419131806
Estrilda_poliopareia,3573.5824392287254
Estrilda_quartinia,2830.7763868019847
Estrilda_rhodopyga,3801.3176341405488
Estrilda_rufibarba,3734.973178462774
Estrilda_thomensis,3780.6470755325977
Estrilda_troglodytes,3682.7583889834896
Eucometis_penicillata,6100.223275546229
Eugerygone_rubra,2071.826737165361
Eugralla_paradoxa,2219.73463211864
Eulacestoma_nigropectus,4839.452753490426
Eumyias_albicaudatus,3675.9545214272603
Eumyias_indigo,5062.016142600798
Eumyias_panayensis,4004.670496678899
Eumyias_sordidus,2407.568592092888
Eumyias_thalassinus,2654.4579519185704
Euneornis_campestris,4433.9736233419
Eupetes_macrocerus,4469.281968219649
Euphagus_carolinus,2961.805010951112
Euphagus_cyanocephalus,3605.187312108316
Euphonia_affinis,6355.471315482109
Euphonia_anneae,6957.3077102016205
Euphonia_cayennensis,5578.800652464618
Euphonia_chalybea,6465.060174826057
Euphonia_chlorotica,6566.683581136593
Euphonia_chrysopasta,5195.570203754296
Euphonia_concinna,6486.749296420157
Euphonia_cyanocephala,5443.308240126783
Euphonia_elegantissima,5297.3753892856485
Euphonia_finschi,6675.343079953803
Euphonia_fulvicrissa,6038.759399475787
Euphonia_gouldi,5514.646528134002
Euphonia_hirundinacea,6582.071549199766
Euphonia_imitans,5747.350831807348
Euphonia_jamaica,3167.188466836497
Euphonia_laniirostris,6786.310679205351
Euphonia_luteicapilla,6420.5322167992035
Euphonia_mesochrysa,5416.475687510463
Euphonia_minuta,6425.094039983314
Euphonia_musica,5996.633539215763
Euphonia_pectoralis,4234.629679208024
Euphonia_plumbea,5665.44970920859
Euphonia_rufiventris,5751.160045379233
Euphonia_saturata,6239.663485956077
Euphonia_trinitatis,6689.657598933911
Euphonia_violacea,6500.808639872877
Euphonia_xanthogaster,7010.8146449919705
Euplectes_afer,6297.193005251835
Euplectes_albonotatus,5289.579426204532
Euplectes_ardens,5280.481865871657
Euplectes_aureus,4731.924121985159
Euplectes_axillaris,5018.116548583031
Euplectes_capensis,4742.8261105264455
Euplectes_diadematus,5675.918616863174
Euplectes_franciscanus,5709.906365896941
Euplectes_gierowii,5426.6845158336955
Euplectes_hartlaubi,5426.326335248595
Euplectes_hordeaceus,5996.544342387707
Euplectes_jacksoni,5236.867903259247
Euplectes_macroura,4473.445710053496
Euplectes_nigroventris,5827.579560232957
Euplectes_orix,6241.869968022679
Euplectes_progne,4742.15487756934
Euplectes_psammocromius,4300.632766514088
Eurocephalus_anguitimens,3967.115922222476
Eurocephalus_rueppelli,3967.115922222476
Eurochelidon_sirintarae,3021.4840386643436
Euryceros_prevostii,4612.768291563048
Eurylaimus_javanicus,3657.359295251176
Eurylaimus_ochromalus,4966.697305722077
Eurylaimus_samarensis,3937.22290157685
Eurylaimus_steerii,4891.659735579677
Euryptila_subcinnamomea,3753.0963572840606
Euscarthmus_meloryphus,4636.963334000815
Euscarthmus_rufomarginatus,3640.4909907584142
Euschistospiza_cinereovinacea,2792.520012172626
Euschistospiza_dybowskii,2545.60641528737
Euthlypis_lachrymosa,5781.921434492548
Eutrichomyias_rowleyi,3497.081870583249
Falculea_palliata,3646.7766480601313
Falcunculus_frontatus,6225.745531497138
Ferminia_cerverai,3731.786985959891
Ficedula_albicollis,3878.9741450183883
Ficedula_basilanica,3745.7116089244587
Ficedula_bonthaina,4450.823711701396
Ficedula_buruensis,4935.263078895143
Ficedula_crypta,2838.6503430320954
Ficedula_disposita,3919.8812105350394
Ficedula_dumetoria,4490.864758616225
Ficedula_harterti,3517.7728531680414
Ficedula_henrici,3371.9913097951744
Ficedula_hodgsonii,4655.796576691508
Ficedula_hyperythra,4872.51730556695
Ficedula_hypoleuca,3909.2304747147737
Ficedula_monileger,3899.9372617378795
Ficedula_mugimaki,4554.99534114545
Ficedula_narcissina,6777.373856461008
Ficedula_nigrorufa,4659.852360799876
Ficedula_parva,4113.6849550215575
Ficedula_platenae,4293.568488754547
Ficedula_rufigula,4682.274402326013
Ficedula_sapphira,5457.238222950971
Ficedula_semitorquata,4468.036335407992
Ficedula_solitaris,4401.924528619797
Ficedula_strophiata,3304.03885596493
Ficedula_subrubra,4118.2397736542
Ficedula_superciliaris,3852.783947421495
Ficedula_timorensis,4713.560440729968
Ficedula_tricolor,4611.753747202737
Ficedula_westermanni,5027.3351951806935
Ficedula_zanthopygia,6150.248668539028
Fluvicola_albiventer,3769.6437695270142
Fluvicola_nengeta,3673.3317644122203
Fluvicola_pica,3727.833215589333
Formicarius_analis,3880.1806403495807
Formicarius_colma,5301.580109312107
Formicarius_moniliger,4099.570864503614
Formicarius_nigricapillus,5049.230169861184
Formicarius_rufifrons,5552.881091031942
Formicarius_rufipectus,5424.983889845006
Formicivora_erythronotos,3984.6638536440523
Formicivora_grisea,4449.051409198303
Formicivora_iheringi,3886.9491622128226
Formicivora_littoralis,3938.9530926122484
Formicivora_melanogaster,4102.729055157485
Formicivora_rufa,3893.174950515439
Formicivora_serrana,3752.6032106314615
Foudia_eminentissima,6402.113853961019
Foudia_flavicans,6393.226995858062
Foudia_madagascariensis,6331.306142508205
Foudia_omissa,6357.216414450318
Foudia_rubra,6392.233806696266
Foudia_sechellarum,4938.714327815462
Foulehaio_carunculatus,4461.124046911877
Fraseria_cinerascens,3093.450152634266
Fraseria_ocreata,3249.8663076118532
Frederickena_unduligera,3802.8238212144943
Frederickena_viridis,4922.161197091715
Fringilla_coelebs,2738.3461931122897
Fringilla_montifringilla,3654.527701081026
Fringilla_teydea,2881.15127671256
Furnarius_cristatus,3777.7407586755417
Furnarius_figulus,3731.9608316330105
Furnarius_leucopus,3748.3327874317033
Furnarius_minor,3831.7304755444984
Furnarius_rufus,3539.984005085765
Furnarius_torridus,3570.4755890077818
Galerida_cristata,3084.774301277272
Galerida_deva,3492.446542231674
Galerida_magnirostris,2882.494222153994
Galerida_malabarica,3865.652516512323
Galerida_modesta,2838.2106500321643
Galerida_theklae,3395.9836325389615
Gampsorhynchus_rufulus,3935.201899284393
Gampsorhynchus_torquatus,4351.881814009662
Garrulax_affinis,4910.5050713944975
Garrulax_albogularis,3961.579363165097
Garrulax_annamensis,4727.316470837302
Garrulax_austeni,2891.578334403794
Garrulax_berthemyi,4375.760481857031
Garrulax_bicolor,4163.1212825511275
Garrulax_bieti,3613.8705632256183
Garrulax_caerulatus,4406.516442075078
Garrulax_calvus,4204.498499769706
Garrulax_canorus,4589.23465635278
Garrulax_castanotis,4265.098840844596
Garrulax_chinensis,4836.251378548733
Garrulax_chrysopterus,4202.44027214886
Garrulax_cineraceus,3317.7246367331018
Garrulax_cinereifrons,2883.145492989275
Garrulax_courtoisi,5887.559543167926
Garrulax_davidi,2013.6956940975845
Garrulax_delesserti,3966.1930587340185
Garrulax_elliotii,2360.511987563149
Garrulax_erythrocephalus,5137.105426026935
Garrulax_ferrarius,4053.4751337156613
Garrulax_formosus,4344.406480287836
Garrulax_galbanus,4701.955073293349
Garrulax_gularis,5024.511657502401
Garrulax_henrici,1186.623586491734
Garrulax_imbricatus,2020.1981351807192
Garrulax_konkakinhensis,2792.6066025493137
Garrulax_leucolophus,3967.115922222476
Garrulax_lineatus,3503.2094446092765
Garrulax_lugubris,4733.896388419575
Garrulax_lunulatus,2162.6650788990796
Garrulax_maesi,4585.294562142002
Garrulax_maximus,4744.454603995367
Garrulax_melanostigma,4176.867056945065
Garrulax_merulinus,2689.3672475274693
Garrulax_milleti,4487.205487508939
Garrulax_milnei,4552.455467220097
Garrulax_mitratus,4233.329106242216
Garrulax_monileger,4607.70567520988
Garrulax_morrisonianus,1512.4969407787353
Garrulax_ngoclinhensis,5164.843373906517
Garrulax_nuchalis,5110.771160592104
Garrulax_ocellatus,3795.730541386901
Garrulax_palliatus,3531.384097443954
Garrulax_pectoralis,4516.357060495942
Garrulax_peninsulae,4068.742663585841
Garrulax_perspicillatus,4870.711562645028
Garrulax_poecilorhynchus,4628.699734215577
Garrulax_ruficeps,4240.055420368107
Garrulax_ruficollis,4404.4283390184355
Garrulax_rufifrons,2807.0515150575225
Garrulax_rufogularis,3898.037051647534
Garrulax_sannio,3193.7445719296857
Garrulax_squamatus,1396.0977381209411
Garrulax_strepitans,3770.5341262836505
Garrulax_striatus,1740.407687666816
Garrulax_subunicolor,1859.6206582030375
Garrulax_sukatschewi,2345.3461848594357
Garrulax_taewanus,2908.333974566041
Garrulax_variegatus,4267.049216323953
Garrulax_vassali,4835.896571218337
Garrulax_virgatus,4714.999889201258
Garrulax_yersini,4756.64427289483
Garrulus_glandarius,3617.5428372068423
Garrulus_lanceolatus,4578.400445897518
Garrulus_lidthi,4645.024257497154
Geomalia_heinrichi,3745.2734671348744
Geositta_antarctica,3715.831116591431
Geositta_crassirostris,3630.079448915284
Geositta_cunicularia,3688.3214244960996
Geositta_isabellina,3262.217678625563
Geositta_maritima,3907.5092696830766
Geositta_peruviana,3337.379517947851
Geositta_poeciloptera,3825.4262219646607
Geositta_punensis,3906.442345690131
Geositta_rufipennis,3038.265365769849
Geositta_saxicolina,3598.3603954521127
Geositta_tenuirostris,3695.5190396228068
Geospiza_conirostris,4623.597071312059
Geospiza_difficilis,3908.950404886925
Geospiza_fortis,4539.0116602343505
Geospiza_fuliginosa,4402.22623945243
Geospiza_magnirostris,4751.32000707928
Geospiza_scandens,4382.633006939853
Geothlypis_aequinoctialis,6729.320353963741
Geothlypis_beldingi,6105.48975907224
Geothlypis_flavovelata,6735.537778593543
Geothlypis_nelsoni,6565.797551541743
Geothlypis_poliocephala,6382.913341952662
Geothlypis_rostrata,6314.932488257498
Geothlypis_semiflava,6647.336972331723
Geothlypis_speciosa,5962.726416693254
Geothlypis_trichas,6526.553388985338
Gerygone_albofrontata,3967.115922222476
Gerygone_chloronota,3888.9063456169265
Gerygone_chrysogaster,3937.3387530789273
Gerygone_cinerea,3845.4387326645474
Gerygone_dorsalis,3929.197337390956
Gerygone_flavolateralis,3565.798050466303
Gerygone_fusca,3886.691247919304
Gerygone_hypoxantha,4482.820355378267
Gerygone_igata,3197.1196104582946
Gerygone_inornata,3928.659816976703
Gerygone_levigaster,3721.991547956562
Gerygone_magnirostris,3746.7863469283025
Gerygone_modesta,2962.812257826093
Gerygone_mouki,3957.2923325524175
Gerygone_olivacea,6579.038376684329
Gerygone_palpebrosa,6910.420595791617
Gerygone_ruficollis,3095.4651353566655
Gerygone_sulphurea,6354.845684558893
Gerygone_tenebrosa,3726.5377105272883
Glycichaera_fallax,3015.44649747899
Glyphorynchus_spirurus,2044.0423685388587
Gnorimopsar_chopi,3275.616392113228
Gracula_ptilogenys,4475.865160161127
Gracula_religiosa,4409.97089725634
Grafisia_torquata,3931.549675101587
Grallaria_albigula,4331.352456215965
Grallaria_alleni,3142.5540852011713
Grallaria_andicolus,3469.5256592524684
Grallaria_bangsi,2683.3304873865723
Grallaria_blakei,4214.225366218726
Grallaria_capitalis,3473.985726131292
Grallaria_carrikeri,3965.742209179544
Grallaria_chthonia,2864.2203428261478
Grallaria_dignissima,4691.338242463932
Grallaria_eludens,3393.0348692095213
Grallaria_erythroleuca,4040.4169296586037
Grallaria_erythrotis,4394.528509535409
Grallaria_excelsa,3051.9726247179447
Grallaria_flavotincta,3942.9291052227136
Grallaria_gigantea,2996.596234432593
Grallaria_griseonucha,4674.1042179755705
Grallaria_guatimalensis,4511.194908836324
Grallaria_haplonota,3038.586096007209
Grallaria_hypoleuca,4643.006591263181
Grallaria_kaestneri,2218.59310086616
Grallaria_milleri,2848.92280870028
Grallaria_nuchalis,3700.604426308514
Grallaria_przewalskii,4406.76706761084
Grallaria_quitensis,2841.672518119939
Grallaria_ridgelyi,3774.9109952414224
Grallaria_ruficapilla,4357.005135463865
Grallaria_rufocinerea,3798.4969355722415
Grallaria_rufula,4116.83883350827
Grallaria_squamigera,2948.745359695367
Grallaria_varia,2450.5466875429374
Grallaria_watkinsi,4079.9187182186233
Grallaricula_cucullata,4786.462616203486
Grallaricula_ferrugineipectus,5220.820258063581
Grallaricula_flavirostris,4544.696515901934
Grallaricula_lineifrons,3428.2140442809955
Grallaricula_loricata,5052.2816016283205
Grallaricula_nana,5428.273679703249
Grallaricula_ochraceifrons,4595.133984469554
Grallaricula_peruviana,4746.9111231823445
Grallina_bruijni,3566.8485684982074
Grallina_cyanoleuca,3897.108569886637
Graminicola_bengalensis,3790.7991673206852
Granatellus_pelzelni,5220.833885016652
Granatellus_sallaei,4495.937801472222
Granatellus_venustus,5164.915588646057
Grandala_coelicolor,4617.128376015744
Grantiella_picta,4475.0718133262035
Graueria_vittata,2342.27215071338
Guadalcanaria_inexpectata,2974.6377677281744
Gubernatrix_cristata,5814.032808163183
Gubernetes_yetapa,3514.230808396658
Gyalophylax_hellmayri,4177.3051188819745
Gymnocichla_nudiceps,4923.090909771094
Gymnoderus_foetidus,4827.1547480946965
Gymnomystax_mexicanus,6739.705943054654
Gymnomyza_aubryana,3089.642048697927
Gymnomyza_samoensis,3503.677789622569
Gymnomyza_viridis,3580.8061632395134
Gymnopithys_leucaspis,3529.5413589135605
Gymnopithys_lunulatus,3451.500433421348
Gymnopithys_rufigula,4079.8537696405374
Gymnopithys_salvini,3592.4949253753266
Gymnorhina_tibicen,3813.5999098519633
Gymnorhinus_cyanocephalus,4219.840536966061
Gypsophila_crispifrons,2097.5671632477624
Habia_atrimaxillaris,5310.587265702313
Habia_cristata,5355.060007926078
Habia_fuscicauda,5582.977278084157
Habia_gutturalis,5327.729747007266
Habia_rubica,3699.1273466278144
Haematoderus_militaris,4775.329340114473
Haematospiza_sipahi,5207.876978984596
Haplochelidon_andecola,2218.5422456253614
Haplospiza_rustica,1744.7687422247277
Haplospiza_unicolor,1576.8852752404778
Heinrichia_calligyna,3004.130180593477
Heleia_crassirostris,3500.720403772447
Heleia_muelleri,6285.056124026986
Heliobletus_contaminatus,3069.586000954849
Heliolais_erythropterus,3927.3015249995046
Hellmayrea_gularis,3901.0918946222487
Helmitheros_vermivorum,3224.2046660337187
Hemignathus_flavus,6092.083064726216
Hemignathus_kauaiensis,5485.4994011589515
Hemignathus_munroi,6648.6227517845555
Hemignathus_parvus,6499.30330208298
Hemignathus_virens,5102.452224741592
Hemipus_hirundinaceus,3109.30597023649
Hemipus_picatus,2696.525034387009
Hemispingus_atropileus,6479.450929472571
Hemispingus_auricularis,6291.380476610031
Hemispingus_calophrys,6186.293163689749
Hemispingus_frontalis,6398.258498976473
Hemispingus_goeringi,5810.255730625264
Hemispingus_melanotis,5498.640057343711
Hemispingus_ochraceus,5641.297628484429
Hemispingus_parodii,7231.795884455938
Hemispingus_piurae,5572.476141350861
Hemispingus_reyi,6644.077273895899
Hemispingus_rufosuperciliaris,5569.061034353278
Hemispingus_superciliaris,6780.96587350897
Hemispingus_trifasciatus,6238.085480865073
Hemispingus_verticalis,4292.36758618136
Hemispingus_xanthophthalmus,2511.5096621846683
Hemitesia_neumanni,3960.8633638294955
Hemithraupis_flavicollis,6338.844988010989
Hemithraupis_guira,5458.95140814348
Hemithraupis_ruficapilla,6542.5417382313535
Hemitriccus_cinnamomeipectus,4762.947958943727
Hemitriccus_diops,2217.1389419357206
Hemitriccus_flammulatus,2713.2962952174757
Hemitriccus_furcatus,3386.6391415581775
Hemitriccus_granadensis,3151.23361055669
Hemitriccus_griseipectus,3130.8305143973193
Hemitriccus_inornatus,3331.81004018432
Hemitriccus_iohannis,3882.1438437262805
Hemitriccus_josephinae,2715.7517913635857
Hemitriccus_kaempferi,3684.6333768358027
Hemitriccus_margaritaceiventer,3009.6120541269074
Hemitriccus_minimus,3256.373334016183
Hemitriccus_minor,3146.125496022744
Hemitriccus_mirandae,3735.0298516034163
Hemitriccus_nidipendulus,3958.808653409487
Hemitriccus_obsoletus,2309.8897938666814
Hemitriccus_orbitatus,4619.294871635598
Hemitriccus_rufigularis,3723.7721239383054
Hemitriccus_spodiops,3627.8315564725235
Hemitriccus_striaticollis,4366.656774140761
Hemitriccus_zosterops,3164.9064188112716
Hemixos_castanonotus,3314.856935174943
Hemixos_flavala,2990.0827178794384
Henicorhina_leucophrys,3027.2941717117415
Henicorhina_leucoptera,3952.0148110424916
Henicorhina_leucosticta,3967.115922222476
Henicorhina_negreti,3116.352997077827
